lat,lon,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,plot,loss
39.735,116.225,0.008821958,-0.00635773,0.001283136,0.000109659,-3.40E-05,-0.0003078,0.003262767,-0.011806822,0.022230652,-0.052981934,0.642633708,0.635606161,0.091446239,0.106752001,0.10282466,-0.087471794,0.277771256,0.058353117,0.108760988,0.394370319,0.447167089,0.099789966,-0.037007631,0.124028039,0.179360108,0.042593987,0.113657246,0.076104613,-0.008009341,,1.437707716
39.735,116.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.735,116.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100000
39.735,116.255,-1.70E-05,0,0,0,-1.32E-23,-1.06E-22,8.47E-22,-6.78E-21,3.05E-20,-0.0001539,0.002126516,-0.009603322,0.023248278,-0.051934819,0.392575088,0.047803176,-3.47E-18,-8.67E-19,1.08E-19,4.07E-20,0,0,0,0,0,0,0,0,0,,1.964488228
39.735,116.265,0.001263487,0.000539521,-0.00011645,-1.70E-05,-3.39E-21,3.39E-21,-0.0001539,7.91E-05,0.004614303,-0.023049844,0.059647031,0.033825308,0.121233645,-0.016389136,0.107304844,0.015780492,7.91E-05,0.004681168,-0.027398983,0.088699838,-0.064361058,0.376293743,0.363478609,0.052122432,0.045054028,0.070460301,0.0010663,-0.003093688,0.006747941,,1.34771191
39.735,116.275,-0.00101044,-0.001752839,0.000341512,7.53E-05,-1.02E-20,7.45E-20,0.000682465,-0.001935759,-0.002981828,0.018150514,-0.003216077,0.384322257,0.451783558,0.114829565,0.596377639,0.483279823,0.426550274,-0.04640685,0.734651103,1.048112304,0.264396631,0.441839277,0.226526011,0.47887091,0.42278994,0.599998649,0.35083671,0.26466415,0.242539726,,1.174432463
39.735,116.285,0.001579381,0.000677703,-0.00020854,-3.40E-05,-3.39E-21,6.78E-21,-0.0003078,0.000379006,0.003963982,-0.016321013,0.027193214,0.308863582,0.425507305,0.147593584,0.857993126,0.629667633,1.352779245,0.628701954,0.316392142,1.258898024,0.387165656,0.939527841,1.25329024,0.960075719,0.700250129,0.502568586,0.01182059,0.061105385,0.145899983,,0.866516518
39.735,116.295,0.000229422,-1.68E-05,-1.70E-05,0,8.47E-22,6.78E-21,-3.05E-20,-0.0001539,0.000982351,-0.004854241,0.021114991,-0.074850998,0.416706523,0.261131208,-0.055470975,0.165052845,0.264406447,0.016388177,0.000260824,-0.000200237,-0.01976211,0.27167204,0.175315023,0.260489517,0.322239198,0.179415647,0.107567838,0.022123341,-0.03269637,,1.599095516
39.735,116.305,0.080479025,-0.00931283,0.006403578,-0.002110705,0.000674765,-0.00451172,0.013621,-0.032165287,0.11516852,-0.020613291,0.086321395,0.156255726,-0.049019619,0.166240373,0.061853874,0.429356094,0.409926234,0.466568027,0.555209242,0.10068462,0.471728461,0.330998848,0.630477004,0.622104191,0.655071821,0.438074234,0.889447569,0.414220927,-0.000465401,,1.253113344
39.735,116.315,-0.045638801,-0.031854756,0.060705269,0.14228751,-0.009141608,0.177041999,0.015773342,0.029138253,-0.131286031,0.313147112,0.317488538,3.792286983,2.158913007,0.24274122,0.214791533,0.463168308,0.592396829,0.041873258,0.64242102,0.434668395,0.704698992,1.097116322,0.672752348,0.789367296,0.861752959,1.440013794,0.610855922,0.180017261,0.199318307,,0.600697818
39.735,116.325,-0.000569033,0.02347435,-0.059408457,0.063435795,0.402109382,0.031560984,0.004915327,-0.019076697,0.028058411,-0.038159556,0.702529591,3.252218708,10.41380687,8.206075366,4.643453723,5.435594327,6.068527352,6.982058198,4.967025697,5.058918909,5.10812567,5.279774976,5.947726792,5.982323682,3.128488373,2.366816396,1.304528919,0.329593038,0.32024893,,0.307259767
39.735,116.335,-0.019624636,0.036253944,0.067545972,0.300750146,0.670660514,0.279945146,0.138608794,0.002070618,0.028810314,-0.170374631,2.219518143,6.756491793,10.00830106,7.142386031,5.023614009,5.582898194,6.326112209,3.982353134,3.940960322,4.860527821,5.193448358,6.639661694,4.439423397,6.803878723,3.851135525,2.982976629,1.749023201,0.740404833,0.200366442,,0.348561392
39.735,116.345,0.215248803,0.041732736,-0.007263558,0.009027255,-0.006724181,0.014166162,-0.017463829,0.024295834,0.270159331,-0.145636281,1.051255043,4.118710048,4.446161172,1.845040058,1.104883331,1.268904222,1.247650325,1.320007553,1.760694223,1.569331076,1.756030927,2.494553133,1.917278969,2.340212645,2.042712287,1.838899079,0.739118786,0.422352327,0.445326598,,0.514682103
39.735,116.355,0.222468473,0.137902164,0.066564369,-0.005241171,0.016875862,-0.018895489,0.076351227,0.10628008,0.256944024,0.100606144,-0.023326317,1.044473934,1.355896958,0.371640708,0.548602254,0.061976473,0.23630749,0.388624186,0.03590326,0.235487363,0.212517134,0.127496402,0.235803329,0.556126915,1.091830921,0.869316352,0.621924267,0.505645384,0.390756478,,0.972923884
39.735,116.365,-0.012032981,0.001167141,0.00062194,-0.000109072,-1.70E-05,-0.0001539,0.000145985,0.004868351,-0.025929528,0.072838319,-0.017063918,1.51193246,2.087941951,0.694061964,-0.204146345,1.189634599,0.347073642,0.642464547,1.006894784,0.387241946,0.145622383,1.048371398,1.168338895,1.504950478,2.270776854,1.652503611,1.21479604,0.276276806,-0.115207932,,0.672034387
39.735,116.375,0.003453512,0.00097977,-0.000266862,-3.40E-05,-6.78E-21,-6.78E-21,-0.0003078,-0.00014956,0.010597878,-0.047180331,0.115064383,0.067411363,0.665624312,0.017977728,0.385430118,0.619644431,0.164844377,0.264889586,0.353850331,0.169803102,0.001998951,0.598660626,0.167767557,0.305613523,1.025228709,0.806318225,0.06908679,-0.018257526,0.060266929,,1.268834977
39.735,116.385,0.000288595,-7.51E-05,-1.70E-05,1.06E-22,8.47E-22,0,3.39E-21,-0.0001539,0.000453785,-0.000421641,0.003254353,-0.02315298,0.26045754,0.180021503,-0.055327578,0.195680862,0.312473408,0.04655917,-0.03305731,0.103457107,0.028749212,0.168844357,0.04257543,0.145641872,0.123241958,0.015928596,-9.30E-05,0.000538647,-0.002507965,,1.867971288
39.735,116.395,-0.013817718,0.000476242,0.000527129,0,-6.78E-21,-9.49E-20,4.88E-19,0.004777258,-0.030899574,0.092989886,-0.212489793,0.718889501,0.222777425,-0.002603732,0.045035765,0.070660556,0.00105713,-0.006443138,0.022455996,-0.068436313,0.230799982,0.479467422,0.918043172,0.441846752,0.102525715,4.10E-05,-0.000194435,0.000571765,-0.001345442,,1.135726248
39.735,116.405,0.039856878,-0.007450441,0.000910467,0.000409839,-8.07E-05,7.91E-05,0.003316237,-0.016635947,0.048830248,0.041441201,0.050908325,0.69779182,0.399832714,0.252257985,0.076516598,0.432797468,0.199492569,0.557851037,0.177720398,0.01137211,0.14423175,0.372127892,0.247406153,0.145099049,-0.018004162,0.046481341,0.058097349,0.033650554,0.117284165,,1.260610277
39.735,116.415,-0.007086814,0.001437528,0.000313804,-0.000133431,-1.70E-05,-0.0001539,-7.48E-05,0.003703158,-0.014448045,0.034889882,0.074254338,0.176357846,0.103829265,0.114262934,0.166755226,0.925606781,0.558973109,0.270781234,0.284600886,0.072997766,0.441758389,0.659613319,2.009218144,0.777602282,0.638444951,0.347676159,0.115527119,0.077840843,0.085542802,,0.823798178
39.735,116.425,-0.002979642,-0.010841093,0.010298753,0.060310038,0.040791346,0.070506656,-7.48E-05,0.004693424,-0.01768621,0.027957093,0.132775018,0.044442262,0.40718905,0.637268827,0.571484934,0.961134194,1.002335895,1.022292933,0.211011504,0.216051162,0.432125964,1.094071253,0.61538329,1.280192901,1.099249375,0.944662992,0.58891783,0.220102205,0.043393248,,1.102562312
39.735,116.435,7.38E-06,0,0,0,2.65E-23,-5.56E-22,1.38E-21,4.24E-21,2.63E-20,6.69E-05,-0.004195239,0.029502252,-0.105868338,0.28694714,0.29789913,-0.004460956,0.213823824,0.114377769,-0.060636097,0.200685867,0.053546904,0.129783362,0.046200704,0.070228596,0.106043154,0.140926019,0.00205542,-0.00594527,0.013595797,,1.722578721
39.735,116.445,-0.034921637,0.048362198,-0.065256002,0.063241363,0.402293953,0.033233715,-0.00917734,0.028465287,-0.065080952,0.209957729,0.051953255,0.138037621,0.30059446,0.506911437,0.331897104,0.212756616,0.564237785,0.261999202,0.142116348,0.012887354,0.172808035,0.371189671,0.954423884,0.179840162,0.634912482,0.598685613,0.158184606,-0.00639897,0.009716291,,1.174846288
39.735,116.455,-0.001130398,-0.00037698,2.44E-05,-8.47E-22,3.39E-21,-1.44E-20,-7.12E-20,0.000220765,-0.00504386,0.026494581,-0.072257524,0.166544915,0.406332629,0.493102694,0.296329481,0.28635501,0.446547978,0.077350763,0.615056639,0.123081167,0.361397976,0.753084798,0.393451686,0.049741217,0.124108133,0.174561155,0.063011116,0.06419653,0.029733261,,1.141049747
39.735,116.465,-0.013719003,0.0011793,0.000639185,-0.00011645,-1.70E-05,-0.0001539,7.91E-05,0.005517534,-0.030470992,0.089594241,-0.054220698,0.393818821,0.469149029,0.041949847,-0.020191173,0.280660921,0.045945951,0.170681556,0.031626105,-0.023258831,0.107840577,0.374598466,0.416446212,0.209834184,0.015932589,1.20E-05,-2.61E-06,-0.000245379,0.001084611,,1.276868235
39.735,116.475,0.007887734,-0.001517925,-5.92E-05,5.83E-05,1.69E-21,6.78E-21,0.000528565,-0.0044326,0.017860639,-0.050179186,0.147828889,0.100369848,-0.032398308,0.111998268,-0.002501149,0.035914721,0.097147693,0.145567092,0.127624859,-0.003179274,0.048215337,0.050307503,0.253430643,0.183753144,0.115713438,0.070487282,0.000865314,-0.002300592,0.00531494,,2.194267569
39.735,116.485,0.000462321,1.72E-05,-1.70E-05,1.06E-22,8.47E-22,-6.78E-21,1.69E-20,-0.0001539,0.001290151,-0.005012482,0.013625981,-0.042502894,0.352098485,0.033129564,0.197376373,0.157255503,-5.20E-18,-1.08E-18,0.001364931,-0.00902344,0.027857602,-0.064647055,0.214609688,0.031868784,-3.28E-07,1.28E-07,1.70E-05,-7.71E-05,-4.17E-05,,2.057519036
39.735,116.495,-0.007738396,6.17E-05,0.000284235,0,-3.39E-21,0,5.42E-20,0.002575961,-0.01842946,0.060566867,-0.141010141,0.43294066,0.246180378,0.278500208,0.10883235,0.315557968,2.026059527,0.753141491,-0.105674076,0.310393629,0.023882185,0.819708142,1.713885776,0.854312772,0.80596677,0.158112506,0.190493653,0.115294175,0.15548025,,0.806403774
39.735,116.505,0.000347767,-0.000133431,-1.70E-05,0,1.27E-21,-3.39E-21,-1.69E-20,-0.0001539,-7.48E-05,0.004010958,-0.014606286,0.026497641,0.11569632,0.070660556,4.34E-19,-7.59E-19,-5.96E-19,-0.0001539,0.000761586,-0.000579882,-0.004609323,0.012712237,0.1779654,0.015934392,-1.64E-07,-6.63E-07,1.32E-05,-3.38E-05,-0.000189819,,2.245401953
39.735,116.515,0.00120621,0.000464217,-0.00011645,-1.70E-05,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.044727964,0.071347362,0.005324572,-0.029941787,0.066881238,0.233868216,0.324251133,0.547683108,0.064948598,-0.008944319,0.032471905,-0.087696899,0.273574253,0.070205812,0.107307986,0.015919783,-4.17E-05,0.000482886,-0.003147067,,1.480690512
39.735,116.525,0.010842497,-0.003030189,-9.56E-05,7.53E-05,3.39E-21,2.03E-20,0.000682465,-0.005896821,0.014640884,0.003591579,-0.063288406,0.434605192,0.599012151,0.120017081,0.194428357,0.011347892,0.017939759,-0.046401249,0.130734816,0.140688676,0.043977577,0.105318595,0.257715859,0.125780445,0.644649114,0.473067356,0.299288607,0.048114188,-0.072752647,,1.095795265
39.735,116.535,-0.050504467,0.016752391,-0.003722951,-0.000188957,0.000141005,0.001277895,-0.011132503,0.045765926,-0.160541649,0.608919405,0.076018378,6.932720979,10.37225111,3.148018723,1.430432295,0.967754067,0.942895186,0.602504471,0.025560652,0.916772055,0.939737927,1.041605278,2.734486455,4.789157949,3.737974724,4.841784182,2.853878934,0.800356655,0.260882619,,0.454485764
39.735,116.545,0.149241572,0.050995943,-0.028536542,0.147653123,0.352946203,0.144991047,-0.009500081,0.037302447,0.194359269,-0.208525415,3.280562841,5.245674508,26.53991412,11.18539776,2.967653978,2.752472044,6.510583602,6.233965485,3.76079723,3.147361276,2.46319831,5.098214536,11.37785085,13.91592041,10.84047314,9.342713763,4.457569965,1.594147198,0.770162518,,0.259442151
39.735,116.555,-0.099771434,0.031974173,-0.020321243,0.090754656,0.24182683,0.086113077,-0.007873402,0.062808435,-0.200557588,0.428686426,1.836876884,0.533419316,4.326422031,3.351665926,1.131731322,2.720691135,5.43040623,4.0297567,3.78076132,1.159339092,2.708881608,5.259713193,6.752554295,5.720870009,4.148556567,3.602803447,2.081939993,1.01963,0.73247759,,0.37210882
39.735,116.565,0.005041132,-0.001791043,0.000115599,7.53E-05,-3.39E-21,2.03E-20,0.000682465,-0.003983155,0.011764362,-0.031610113,0.111023626,0.04904174,0.462859929,0.773033304,1.218574276,2.14722238,4.207205254,2.898369191,0.970085601,2.351047615,1.928665512,4.983997039,7.063746769,4.301274029,2.533729223,1.548628947,0.930246932,0.516373187,0.523172753,,0.621904852
39.735,116.575,0.05017073,-0.016522804,0.000815632,0.000510343,-1.70E-05,-0.0001539,0.005759608,-0.034757197,0.094617209,-0.160782903,0.669258297,1.814424504,4.806790623,1.887481116,1.541782631,1.639230961,2.233219169,2.129304426,1.938645713,1.302148034,1.34019133,1.778614506,3.232771585,6.460092248,3.219990434,2.752292603,1.270530707,0.62384707,0.466538784,,0.54939942
39.735,116.585,0.042576906,-0.025892173,0.046470563,0.082978117,-0.049853431,0.10806643,0.013815508,0.000410402,0.026873665,0.064039763,0.29062913,1.3703087,2.495215285,0.751322827,1.225840767,1.133620678,1.156338655,1.014494864,1.377566951,1.32638667,1.237447505,0.93942393,2.867498943,2.443528977,2.933010881,2.962758681,1.027893852,0.136611132,0.1566792,,0.869684058
39.735,116.595,0.013742511,-0.001481839,-0.001653371,0.000358494,7.53E-05,0.000682465,-0.001781858,-0.003214849,0.015288062,0.013680694,0.335071007,0.394854605,0.311916361,0.143900989,0.166973224,0.119771258,0.459954426,0.086705253,0.294348526,0.090554589,-0.023802109,0.058514567,0.238390932,0.243743314,0.080891747,0.252918468,0.138811915,0.019468264,-0.008353186,,1.655815009
39.735,116.605,0.051784675,0.012532189,-0.037999555,0.181918324,0.484551411,0.169735306,0.005812932,-0.003194948,0.033329592,0.239494773,0.411054981,0.812245255,0.686807171,0.185274037,0.229290343,0.095900049,0.286169412,0.460988949,0.28399185,0.036892296,0.32573201,0.340605034,1.204691981,2.230679122,1.601817571,1.692814806,0.741854843,0.241732923,0.20190647,,0.702925398
39.735,116.615,-0.005200835,0.017833081,-0.030750227,0.031554914,0.201071672,0.015934392,-0.0001539,-7.48E-05,0.005068089,-0.022260455,0.053274599,0.046137122,0.288331679,0.452242621,0.038137508,0.184317969,0.222650295,0.390296456,0.120853714,0.10870877,0.280949456,0.014375178,0.583940734,0.195362757,0.090765753,0.289839821,0.067242647,0.10185456,0.249735297,,1.595271452
39.735,116.625,0.038370833,-0.010326978,0.001484683,0.000536087,-8.07E-05,7.91E-05,0.004460403,-0.019866197,0.044283036,0.070394505,0.044929303,0.482780968,0.953931202,0.235717838,0.006893793,0.182988048,0.142518781,0.409302346,0.428731088,0.303907013,0.123089204,0.111793476,0.557879633,0.498125273,0.165617942,0.13209746,0.06945066,0.001034888,-0.00418392,,1.23572484
39.735,116.635,-0.021728844,0.002277093,0.00104508,-0.000232899,-3.40E-05,-0.0003078,0.000158241,0.008920806,-0.046095347,0.125718027,0.044137332,0.285642331,0.217548175,0.064834669,0.222847264,0.087356533,-0.000205217,-0.008962802,0.035407944,0.101144476,0.244622906,0.060339958,0.298998727,0.426136611,0.13917382,0.015947431,-0.000101101,8.55E-05,-3.81E-06,,1.641384805
39.735,116.645,0,0,0,0,0,0,-1.32E-23,0,1.69E-21,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-1.08E-19,-5.42E-20,0,0,0,0,0,0,0,0,,2.878280183
39.735,116.655,-0.001887767,0.00032889,1.96E-07,-1.70E-05,3.39E-21,-1.02E-20,-0.0001539,0.001136251,-0.005087261,0.017790839,-0.056813635,0.372732869,0.171950311,0.212668548,0.132740793,0.634970761,0.344685868,-0.061847095,0.232953038,0.156749104,0.256480305,0.450660219,0.393591847,0.211551212,0.184230593,0.086390941,0.00094056,-0.002377256,0.003468622,,1.409812615
39.735,116.665,0.00120621,0.000464217,-0.00011645,-1.70E-05,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.071717686,-0.008865199,0.035721277,-0.101723303,0.304681217,0.174400926,-0.010329421,0.033866453,-0.056139612,0.116148219,0.456979066,0.818310283,0.143105466,-0.002676425,0.04569017,0.068514248,0.004042306,-0.012310156,,0.93123853
39.735,116.675,0.00120621,0.000464217,-0.00011645,-1.70E-05,0,1.69E-20,-0.0001539,7.91E-05,0.003931838,-0.018538124,0.045035765,0.070660556,-2.60E-18,-2.17E-19,-1.08E-19,0.000682465,-0.00451172,0.014457366,-0.036227562,0.120732883,-0.017066621,0.101478957,0.238935556,0.086594948,-8.91E-07,3.89E-06,1.80E-05,-0.000194442,0.000703511,,1.958992549
39.735,116.685,0,0,0,0,0,0,0,0,0,0,0,5.29E-23,-4.24E-22,-8.47E-22,-1.02E-20,2.03E-20,0.000682465,-0.00451172,0.013928801,-0.032323528,0.107304844,0.015934392,-1.95E-18,-5.42E-19,-1.08E-19,-7.41E-21,-1.64E-07,6.41E-08,8.49E-06,,2.59038215
39.735,116.695,0,0,0,0,0,0,0,0,0,0,-1.32E-23,0,2.12E-21,-3.39E-21,3.39E-21,-0.0001539,7.91E-05,0.004614303,-0.023049844,0.058964565,0.038337028,0.107304844,0.015934392,-1.95E-18,-1.08E-19,-1.64E-07,6.41E-08,7.76E-06,-3.38E-05,,2.833351563
39.745,116.095,-0.003465908,-1.89E-05,0.000133627,-8.47E-22,-3.39E-21,1.36E-20,8.13E-20,0.001211031,-0.00909822,0.033233491,-0.087594316,0.26429931,0.09677207,0.258168705,0.115623022,0.074067572,0.032964926,0.329884367,0.105321992,-0.023444185,0.276377853,0.106550833,0.138584164,0.221495046,0.302049313,0.218458256,0.070426723,-0.000888441,-0.002896922,,1.654618934
39.745,116.105,0.011230298,-0.003907007,0.000189858,0.000150608,-6.78E-21,4.07E-20,0.001364931,-0.008340974,0.023345882,-0.050718255,0.18228616,0.139173628,0.015934392,-2.60E-18,-1.63E-19,0.001364931,-0.00902344,0.027703701,-0.064567935,0.218541526,0.01333066,0.044881864,0.070739676,0.003931838,-0.018609742,0.045686754,0.068494228,0.004110583,-0.01156947,,2.081088382
39.745,116.115,0.02513012,-0.00737357,0.000212321,0.000284235,5.42E-20,-1.63E-19,0.002575961,-0.017064529,0.053811589,-0.129289327,0.427017477,0.2949224,0.846769699,0.504564217,0.266126837,0.055447052,0.437699495,1.030952954,0.245549555,0.057772241,0.195328124,0.245882146,0.530126169,1.411275933,1.014535661,0.473793874,0.034433786,-0.008025556,0.029610465,,1.052620337
39.745,116.125,-0.033277448,0.002452432,0.002459999,-0.00043164,-8.49E-05,-0.000769501,0.001760532,0.010856515,-0.062965189,0.145496703,0.605258995,-0.01261987,1.1804183,0.160883728,0.144236387,0.003395276,0.219023341,0.022213189,0.05200178,0.259433212,0.596419367,0.82786621,0.247406584,0.226636689,0.461102,0.063685682,-0.000308135,0.002568722,-0.013362719,,0.973055556
39.745,116.135,0.027352708,-0.01104041,0.002871286,-4.96E-05,-0.000118871,-0.001077301,0.007492055,-0.027050155,0.08205672,-0.285629312,2.338228871,2.812139111,3.730444128,1.745465072,1.506351659,2.63706276,1.569936522,2.248260446,2.009294512,0.665341776,1.973464794,1.889357021,2.053166774,1.639181557,1.440973451,0.940574702,0.293461061,0.319360897,0.297270106,,0.553471745
39.745,116.145,-0.011187127,0.029436042,0.085020363,-0.012281142,0.021947166,-0.034091209,0.120402233,-0.012502439,0.024334788,0.049011487,2.687774277,5.005515475,1.653334607,1.335247188,1.692205536,1.360899891,1.526280695,0.969947465,1.402317345,1.424056267,0.604922765,2.086440954,2.617735385,2.736076355,2.462489445,1.519464211,0.901928998,0.586807213,0.254324619,,0.528700142
39.745,116.155,-0.015062627,0.01930692,-0.030994619,0.0316054,0.201096032,0.016155157,-0.001323733,0.005892002,-0.022747871,0.07871725,0.754542407,0.790947764,1.501211561,0.458540055,1.034643844,0.975628547,1.108034388,0.779772922,0.499511692,0.827745374,1.531540979,0.382036291,1.54457528,1.248563135,1.078838456,0.353495142,0.203340194,0.252327961,0.166057759,,0.737144385
39.745,116.165,-0.058192979,0.005203192,0.00348111,-0.000698503,-0.000118871,-0.001077301,0.001610973,0.021829058,-0.119276257,0.312878472,0.51425951,1.045960176,0.678043234,0.226194036,0.321303333,0.208036478,0.20021464,0.089418437,0.401088287,-0.01156034,0.365365401,0.133456478,1.113305304,0.816248889,0.804353738,0.593966255,0.148397654,0.071885326,0.11392995,,0.974740113
39.745,116.175,0.055353218,-0.011351703,0.001000202,0.000584806,-8.07E-05,7.91E-05,0.004901933,-0.027511685,0.090471472,-0.09993669,0.567871345,0.784275426,2.699995705,2.350872524,0.800636619,0.770188683,1.377550973,0.747636316,0.465285242,0.391400492,1.141460111,0.955307135,1.90247252,2.394872289,0.938648126,0.379260415,0.348898403,0.182612574,0.049896628,,0.620968632
